date,pctChg
2011-07-05,0.273200
2011-07-06,-0.545000
2011-07-07,1.575300
2011-07-08,1.213758
2011-07-11,1.598900
2011-07-12,-2.295100
2011-07-13,-0.134200
2011-07-14,-0.470400
2011-07-15,-1.553000
2011-07-18,0.617300
2011-07-19,-1.431500
2011-07-20,-0.691600
2011-07-21,-1.880200
2011-07-22,-1.277500
2011-07-25,-3.235100
2011-07-26,1.188700
2011-07-27,1.909000
2011-07-28,1.152700
2011-07-29,-0.569800
2011-08-01,-1.074500
2011-08-02,0.506900
2011-08-03,0.648400
2011-08-04,0.429500
2011-08-05,-2.138300
2011-08-08,3.423200
2011-08-09,6.267600
2011-08-10,2.717000
2011-08-11,1.871000
2011-08-12,3.229900
2011-08-15,-2.454000
2011-08-16,-0.880500
2011-08-17,0.317300
2011-08-18,0.379500
2011-08-19,1.764300
2011-08-22,-0.990700
2011-08-23,0.875500
2011-08-24,-0.744000
2011-08-25,0.562100
2011-08-26,-0.496894
2011-08-29,-1.935100
2011-08-30,-1.145800
2011-08-31,-1.996100
2011-09-01,-0.131400
2011-09-02,0.592100
2011-09-05,-4.512800
2011-09-06,-1.095900
2011-09-07,2.562300
2011-09-08,1.755566
2011-09-09,2.787000
2011-09-13,-1.226600
2011-09-14,1.960800
2011-09-15,-2.628200
2011-09-16,-0.065800
2011-09-19,-3.820800
2011-09-20,-0.274000
2011-09-21,1.923100
2011-09-22,-2.223700
2011-09-23,0.758100
2011-09-26,-3.556800
2011-09-27,0.283700
2011-09-28,-2.687400
2011-09-29,-2.907000
2011-09-30,2.994000
2011-10-10,-0.145300
2011-10-11,-0.727800
2011-10-12,2.566000
2011-10-13,-0.643300
2011-10-14,-0.431700
2011-10-17,-0.216800
2011-10-18,-4.127400
2011-10-19,-2.870100
2011-10-20,-5.676500
2011-10-21,0.742000
2011-10-24,3.928000
2011-10-25,2.047200
2011-10-26,-1.311700
2011-10-27,-3.362000
2011-10-28,7.524300
2011-10-31,0.978200
2011-11-01,3.502200
2011-11-02,1.943800
2011-11-03,0.776800
2011-11-04,-1.681900
2011-11-07,-0.498900
2011-11-08,-1.361000
2011-11-09,2.832200
2011-11-10,-1.129900
2011-11-11,-1.142900
2011-11-14,3.757200
2011-11-15,-1.253500
2011-11-16,-2.115700
2011-11-17,-0.144100
2011-11-18,-2.381000
2011-11-21,-1.330400
2011-11-22,-2.846400
2011-11-23,2.081700
2011-11-24,-0.302100
2011-11-25,1.212100
2011-11-28,0.973100
2011-11-29,1.705000
2011-11-30,-0.437300
2011-12-01,-2.415800
2011-12-02,-2.700700
2011-12-05,-3.315300
2011-12-06,0.239200
2011-12-07,0.000000
2011-12-08,-0.318200
2011-12-09,-2.154800
2011-12-12,-1.305100
2011-12-13,-6.446300
2011-12-14,-2.473500
2011-12-15,-1.630400
2011-12-16,3.499100
2011-12-19,0.000000
2011-12-20,0.000000
2011-12-21,0.000000
2011-12-22,0.000000
2011-12-23,4.537400
2011-12-26,-1.531900
2011-12-27,-2.247200
2011-12-28,3.271400
2011-12-29,1.284200
2011-12-30,3.465800
2012-01-04,-6.045800
2012-01-05,-6.956500
2012-01-06,-0.280400
2012-01-09,3.092800
2012-01-10,3.090900
2012-01-11,-0.793700
2012-01-12,-1.777800
2012-01-13,-5.067900
2012-01-16,-1.811200
2012-01-17,2.912600
2012-01-18,-1.132100
2012-01-19,-1.431300
2012-01-20,0.774400
2012-01-30,-0.384200
2012-01-31,0.192900
2012-02-01,2.406200
2012-02-02,1.221800
2012-02-03,2.135600
2012-02-06,0.000000
2012-02-07,-2.272700
2012-02-08,2.697700
2012-02-09,0.634100
2012-02-10,-0.450000
2012-02-13,1.356200
2012-02-14,0.535200
2012-02-15,2.040800
2012-02-16,0.347800
2012-02-17,-0.433300
2012-02-20,-0.087000
2012-02-21,1.829300
2012-02-22,4.191600
2012-02-23,0.903100
2012-02-24,0.162700
2012-02-27,2.599500
2012-02-28,-1.583500
2012-02-29,-0.804500
2012-03-01,-1.297600
2012-03-02,4.355000
2012-03-05,1.889800
2012-03-06,-1.700200
2012-03-07,0.393100
2012-03-08,1.331200
2012-03-09,0.618200
2012-03-12,-0.153600
2012-03-13,2.692300
2012-03-14,-5.468200
2012-03-15,2.694100
2012-03-16,2.546300
2012-03-19,1.203900
2012-03-20,-2.750900
2012-03-21,-2.140700
2012-03-22,-1.015600
2012-03-23,-2.209900
2012-03-26,0.403600
2012-03-27,-1.607700
2012-03-28,-4.248400
2012-03-29,4.778200
2012-03-30,-0.651500
2012-04-05,4.098400
2012-04-06,1.181100
2012-04-09,0.856000
2012-04-10,0.000000
2012-04-11,0.231500
2012-04-12,0.923800
2012-04-13,2.288300
2012-04-16,-1.864300
2012-04-17,-3.419500
2012-04-18,0.314700
2012-04-19,-0.392200
2012-04-20,3.543300
2012-04-23,3.650200
2012-04-24,0.000000
2012-04-25,0.000000
2012-04-26,-0.440200
2012-04-27,-1.179100
2012-05-02,6.935100
2012-05-03,-0.836800
2012-05-04,1.687800
2012-05-07,1.521400
2012-05-08,-1.158000
2012-05-09,1.171600
2012-05-10,-1.430500
2012-05-11,-1.036600
2012-05-14,-0.768200
2012-05-15,-0.070400
2012-05-16,-3.450700
2012-05-17,3.574000
2012-05-18,0.070400
2012-05-21,-0.070400
2012-05-22,-0.281700
2012-05-23,-0.776800
2012-05-24,0.711700
2012-05-25,-1.766800
2012-05-28,1.582700
2012-05-29,1.628900
2012-05-30,-1.463400
2012-05-31,-0.353600
2012-06-01,-4.116400
2012-06-04,-0.888200
2012-06-05,0.373400
2012-06-06,1.934500
2012-06-07,0.948900
2012-06-08,0.144600
2012-06-11,1.371800
2012-06-12,-0.142500
2012-06-13,3.423700
2012-06-14,-1.172400
2012-06-15,-0.209400
2012-06-18,0.632900
2012-06-19,-0.139800
2012-06-20,0.559800
2012-06-21,-2.574800
2012-06-25,-2.071400
2012-06-26,1.240000
2012-06-27,0.216100
2012-06-28,-1.365900
2012-06-29,0.000000
2012-07-02,0.728900
2012-07-03,-0.651200
2012-07-04,-0.291300
2012-07-05,-1.022600
2012-07-06,-0.811800
2012-07-09,-3.199400
2012-07-10,0.614900
2012-07-11,-1.527900
2012-07-12,2.715300
2012-07-13,-2.114800
2012-07-16,-2.469100
2012-07-17,-0.158200
2012-07-18,0.237700
2012-07-19,0.316200
2012-07-20,0.709200
2012-07-23,1.017200
2012-07-24,0.852100
2012-07-25,0.230400
2012-07-26,1.839100
2012-07-27,0.075200
2012-07-30,-3.082700
2012-07-31,-0.698200
2012-08-01,3.125000
2012-08-02,-1.060600
2012-08-03,-0.153100
2012-08-06,2.454000
2012-08-07,-0.673700
2012-08-08,-1.507200
2012-08-09,0.306000
2012-08-10,-0.839100
2012-08-13,-3.615400
2012-08-14,0.638500
2012-08-15,-0.475800
2012-08-16,-0.398400
2012-08-17,-1.280000
2012-08-20,-0.162100
2012-08-21,1.704500
2012-08-22,-1.755800
2012-08-23,0.000000
2012-08-24,-0.081200
2012-08-27,-2.682900
2012-08-28,-0.919000
2012-08-29,-1.433400
2012-08-30,0.256636
2012-08-31,2.559700
2012-09-03,0.416000
2012-09-04,-0.497100
2012-09-05,-0.249800
2012-09-06,0.584300
2012-09-07,2.738600
2012-09-10,1.050100
2012-09-11,-0.559600
2012-09-12,0.643100
2012-09-13,-0.159700
2012-09-14,-0.960000
2012-09-17,-1.454000
2012-09-18,2.295100
2012-09-19,2.564100
2012-09-20,-2.578100
2012-09-21,0.721700
2012-09-24,-0.477700
2012-09-25,-2.880000
2012-09-26,-3.459600
2012-09-27,3.157000
2012-09-28,4.052900
2012-10-08,-0.635900
2012-10-09,3.920000
2012-10-10,-0.384900
2012-10-11,-1.081900
2012-10-12,-0.859400
2012-10-15,-1.182000
2012-10-16,-2.153100
2012-10-17,0.326000
2012-10-18,1.137300
2012-10-19,1.445786
2012-10-22,0.712600
2012-10-23,-3.695000
2012-10-24,-0.571400
2012-10-25,-1.231500
2012-10-26,0.166300
2012-10-29,-4.232400
2012-10-30,-4.766000
2012-10-31,-3.639700
2012-11-01,3.682700
2012-11-02,-1.092900
2012-11-05,4.051600
2012-11-06,-1.858400
2012-11-07,1.352600
2012-11-08,-1.245600
2012-11-09,-2.432400
2012-11-12,0.277000
2012-11-13,0.000000
2012-11-14,-0.828700
2012-11-15,-0.371400
2012-11-16,-1.677500
2012-11-19,-3.317500
2012-11-20,-3.431400
2012-11-21,1.116800
2012-11-22,0.100400
2012-11-23,2.808400
2012-11-26,-0.195100
2012-11-27,-3.030300
2012-11-28,-3.629000
2012-11-29,2.510500
2012-11-30,3.979600
2012-12-03,0.000000
2012-12-04,0.000000
2012-12-05,0.000000
2012-12-06,0.000000
2012-12-07,0.000000
